420	записали	записать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	409	conj	_	@eie1987m-words#@eie1987m#2727.881#2728.231
421	/	/	PUNCT	_	_	422	punct	_	@eie1987m-words#@eie1987m#2728.231#2728.581
422	#цокает#	#цокает#	X	_	_	420	obl	_	@eie1987m-words#@eie1987m#2728.581#2728.931
423	две	два	NUM	_	Animacy=Inan|Case=Acc|Gender=Fem	425	nummod:gov	_	@eie1987m-words#@eie1987m#2728.931#2729.281
424	новые	новый	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	425	amod	_	@eie1987m-words#@eie1987m#2729.281#2729.631
425	песни	песня	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	420	obl	_	@eie1987m-words#@eie1987m#2729.631#2729.981
426	/	/	PUNCT	_	_	431	punct	_	@eie1987m-words#@eie1987m#2729.981#2730.331
427	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	428	nsubj	_	@eie1987m-words#@eie1987m#2730.331#2730.681
428	думаю	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	431	parataxis	_	@eie1987m-words#@eie1987m#2730.681#2731.031
429	что	что	SCONJ	_	_	428	fixed	_	@eie1987m-words#@eie1987m#2731.031#2731.381
430	сперва	сперва	ADV	_	Degree=Pos	431	advmod	_	@eie1987m-words#@eie1987m#2731.381#2731.731
431	пойдёт	пойти	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	420	xcomp	_	@eie1987m-words#@eie1987m#2731.731#2732.081
432	сингл	сингл	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	431	nsubj	_	@eie1987m-words#@eie1987m#2732.081#2732.431
433	/	/	PUNCT	_	_	436	punct	_	@eie1987m-words#@eie1987m#2732.431#2732.781
434	потом	потом	ADV	_	Degree=Pos	436	advmod	_	@eie1987m-words#@eie1987m#2732.781#2733.131
435	уже	уже	ADV	_	Degree=Pos	436	obl	_	@eie1987m-words#@eie1987m#2733.131#2733.481
436	альбом	альбом	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	432	nmod	_	@eie1987m-words#@eie1987m#2733.481#2733.831
437	/	/	PUNCT	_	_	436	punct	_	@eie1987m-words#@eie1987m#2733.831#2734.181
438	будет	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	444	cop	_	@eie1987m-words#@eie1987m#2734.181#2734.531
439	/	/	PUNCT	_	_	438	punct	_	@eie1987m-words#@eie1987m#2734.531#2734.881
440	воот	вот	PART	_	_	444	parataxis	_	@eie1987m-words#@eie1987m#2734.881#2735.231
441	/	/	PUNCT	_	_	440	punct	_	@eie1987m-words#@eie1987m#2735.231#2735.581
442	также	также	ADV	_	Degree=Pos	444	parataxis	_	@eie1987m-words#@eie1987m#2735.581#2735.931
443	/	/	PUNCT	_	_	442	punct	_	@eie1987m-words#@eie1987m#2735.931#2736.281
444	ммм	мм	INTJ	_	_	431	obj	_	@eie1987m-words#@eie1987m#2736.281#2736.631
445	/	/	PUNCT	_	_	448	punct	_	@eie1987m-words#@eie1987m#2736.631#2736.981
446	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	448	nsubj	_	@eie1987m-words#@eie1987m#2736.981#2737.331
447	уже	уже	ADV	_	Degree=Pos	448	advmod	_	@eie1987m-words#@eie1987m#2737.331#2737.681
448	сказали	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	471	parataxis	_	@eie1987m-words#@eie1987m#2737.681#2738.031
449	о	о	ADP	_	_	450	case	_	@eie1987m-words#@eie1987m#2738.031#2738.381
450	том	то	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	448	obl	_	@eie1987m-words#@eie1987m#2738.381#2738.731
451	что	что	SCONJ	_	_	455	mark	_	@eie1987m-words#@eie1987m#2738.731#2739.081
452	/	/	PUNCT	_	_	451	punct	_	@eie1987m-words#@eie1987m#2739.081#2739.431
453	ээ	ээ	INTJ	_	_	455	parataxis	_	@eie1987m-words#@eie1987m#2739.431#2739.781
454	/	/	PUNCT	_	_	453	punct	_	@eie1987m-words#@eie1987m#2739.781#2740.131
455	снят	снять	VERB	_	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	450	acl	_	@eie1987m-words#@eie1987m#2740.131#2740.481
456	клип	клип	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	455	nsubj:pass	_	@eie1987m-words#@eie1987m#2740.481#2740.831
457	/	/	PUNCT	_	_	455	punct	_	@eie1987m-words#@eie1987m#2740.831#2741.181
458	на	на	ADP	_	_	459	case	_	@eie1987m-words#@eie1987m#2741.181#2741.531
459	одну	один	NUM	_	Case=Acc|Gender=Fem	455	nummod:gov	_	@eie1987m-words#@eie1987m#2741.531#2741.881
460	из	из	ADP	_	_	462	case	_	@eie1987m-words#@eie1987m#2741.881#2742.231
461	новых	новый	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	462	amod	_	@eie1987m-words#@eie1987m#2742.231#2742.581
462	песен	песня	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	459	nmod	_	@eie1987m-words#@eie1987m#2742.581#2742.951
463	вот	вот	PART	_	_	465	advmod	_	@eie1987m-words#@eie1987m#2744.561#2744.926
464	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	465	nsubj	_	@eie1987m-words#@eie1987m#2744.926#2745.291
465	думаю	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	471	parataxis	_	@eie1987m-words#@eie1987m#2745.291#2745.656
466	в	в	ADP	_	_	469	case	_	@eie1987m-words#@eie1987m#2745.656#2746.021
467	очень	очень	ADV	_	Degree=Pos	468	obl	_	@eie1987m-words#@eie1987m#2746.021#2746.386
468	скором	скорый	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	469	amod	_	@eie1987m-words#@eie1987m#2746.386#2746.751
469	времени	время	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	465	obl	_	@eie1987m-words#@eie1987m#2746.751#2747.116
470	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	473	obj	_	@eie1987m-words#@eie1987m#2747.116#2747.481
471	можно	можно	ADV	_	Degree=Pos	431	conj	_	@eie1987m-words#@eie1987m#2747.481#2747.846
472	будет	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	471	cop	_	@eie1987m-words#@eie1987m#2747.846#2748.211
473	увидеть	увидеть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	471	csubj	_	@eie1987m-words#@eie1987m#2748.211#2748.576
474	но	но	CCONJ	_	_	479	cc	_	@eie1987m-words#@eie1987m#2748.576#2748.941
475	/	/	PUNCT	_	_	479	punct	_	@eie1987m-words#@eie1987m#2748.941#2749.306
476	пока	пока	ADV	_	Degree=Pos	477	advmod	_	@eie1987m-words#@eie1987m#2749.306#2749.671
477	точно	точно	ADV	_	Degree=Pos	479	advmod	_	@eie1987m-words#@eie1987m#2749.671#2750.036
478	не	не	PART	_	_	479	advmod	_	@eie1987m-words#@eie1987m#2750.036#2750.401
479	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	473	conj	_	@eie1987m-words#@eie1987m#2750.401#2750.766
480	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	479	xcomp	_	@eie1987m-words#@eie1987m#2750.766#2751.131
481	/	/	PUNCT	_	_	487	punct	_	@eie1987m-words#@eie1987m#2751.131#2751.496
482	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	487	nsubj	_	@eie1987m-words#@eie1987m#2751.496#2751.861
483	этот	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	484	det	_	@eie1987m-words#@eie1987m#2751.861#2752.226
484	момент	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	487	obj	_	@eie1987m-words#@eie1987m#2752.226#2752.591
485	ещё	еще	ADV	_	Degree=Pos	487	advmod	_	@eie1987m-words#@eie1987m#2752.591#2752.956
486	не	не	PART	_	_	487	advmod	_	@eie1987m-words#@eie1987m#2752.956#2753.321
487	обсуждали	обсуждать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	479	ccomp	_	@eie1987m-words#@eie1987m#2753.321#2753.686
488	/	/	PUNCT	_	_	489	punct	_	@eie1987m-words#@eie1987m#2753.686#2754.051
489	вот	вот	PART	_	_	497	parataxis	_	@eie1987m-words#@eie1987m#2754.051#2754.416
490	/	/	PUNCT	_	_	489	punct	_	@eie1987m-words#@eie1987m#2754.416#2754.781
491	ааа	а	INTJ	_	_	497	nsubj	_	@eie1987m-words#@eie1987m#2754.781#2755.146
492	/	/	PUNCT	_	_	493	punct	_	@eie1987m-words#@eie1987m#2755.146#2755.511
493	постановка	постановка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	491	nmod	_	@eie1987m-words#@eie1987m#2755.511#2755.878
494	постановка	постановка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	493	nmod	_	@eie1987m-words#@eie1987m#2756.585#2756.917
495	Эльфийской	Эльфийский	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	496	amod	_	@eie1987m-words#@eie1987m#2756.917#2757.249
496	рукописи	рукопись	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	494	nmod	_	@eie1987m-words#@eie1987m#2757.249#2757.581
497	пройдёт	пройти	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	487	conj	_	@eie1987m-words#@eie1987m#2757.581#2757.913
498	в	в	ADP	_	_	499	case	_	@eie1987m-words#@eie1987m#2757.913#2758.245
499	декабре	декабрь	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	497	obl	_	@eie1987m-words#@eie1987m#2758.245#2758.577
500	/	/	PUNCT	_	_	502	punct	_	@eie1987m-words#@eie1987m#2758.577#2758.909
501	в	в	ADP	_	_	502	case	_	@eie1987m-words#@eie1987m#2758.909#2759.241
502	Москве	Москва	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	497	obl	_	@eie1987m-words#@eie1987m#2759.241#2759.573
503	в	в	ADP	_	_	505	case	_	@eie1987m-words#@eie1987m#2759.573#2759.905
504	двух	два	NUM	_	Case=Loc	505	nummod	_	@eie1987m-words#@eie1987m#2759.905#2760.237
505	частях	часть	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur	497	obl	_	@eie1987m-words#@eie1987m#2760.237#2760.569
506	/	/	PUNCT	_	_	507	punct	_	@eie1987m-words#@eie1987m#2760.569#2760.901
507	аа	а	_	_	_	505	nmod	_	@eie1987m-words#@eie1987m#2760.901#2761.233
508	/	/	PUNCT	_	_	512	punct	_	@eie1987m-words#@eie1987m#2761.233#2761.565
509	уже	уже	ADV	_	Degree=Pos	512	obl	_	@eie1987m-words#@eie1987m#2761.565#2761.897
510	даже	даже	PART	_	_	512	advmod	_	@eie1987m-words#@eie1987m#2761.897#2762.229
511	есть	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	512	cop	_	@eie1987m-words#@eie1987m#2762.229#2762.561
512	дата	дата	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	507	conj	_	@eie1987m-words#@eie1987m#2762.561#2762.893
513	/	/	PUNCT	_	_	515	punct	_	@eie1987m-words#@eie1987m#2762.893#2763.225
514	двадцать	двадцать	NUM	_	Case=Nom	515	nummod:gov	_	@eie1987m-words#@eie1987m#2763.225#2763.557
515	второе	второй	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	512	nsubj	_	@eie1987m-words#@eie1987m#2763.557#2763.889
516	если	если	SCONJ	_	_	519	mark	_	@eie1987m-words#@eie1987m#2763.889#2764.221
517	ничего	ничто	PRON	_	Case=Nom	519	nsubj	_	@eie1987m-words#@eie1987m#2764.221#2764.553
518	не	не	PART	_	_	519	advmod	_	@eie1987m-words#@eie1987m#2764.553#2764.885
519	изменится	измениться	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid	524	advcl	_	@eie1987m-words#@eie1987m#2764.885#2765.217
520	/	/	PUNCT	_	_	519	punct	_	@eie1987m-words#@eie1987m#2765.217#2765.549
521	то	то	SCONJ	_	_	524	mark	_	@eie1987m-words#@eie1987m#2765.549#2765.881
522	двадцать	двадцать	NUM	_	Case=Nom	523	nummod:gov	_	@eie1987m-words#@eie1987m#2765.881#2766.213
523	второго	второй	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	524	amod	_	@eie1987m-words#@eie1987m#2766.213#2766.545
524	декабря	декабрь	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	515	obl	_	@eie1987m-words#@eie1987m#2766.545#2766.877
525	/	/	PUNCT	_	_	556	punct	_	@eie1987m-words#@eie1987m#2766.877#2767.209
526	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	530	nsubj	_	@eie1987m-words#@eie1987m#2767.209#2767.541
527	вот	вот	PART	_	_	530	advmod	_	@eie1987m-words#@eie1987m#2767.541#2767.873
528	даже	даже	PART	_	_	529	advmod	_	@eie1987m-words#@eie1987m#2767.873#2768.205
529	прям	прямо	ADV	_	Degree=Pos	530	iobj	_	@eie1987m-words#@eie1987m#2768.205#2768.537
530	проверю	проверить	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	515	conj	_	@eie1987m-words#@eie1987m#2768.537#2768.869
531	чтобы	чтобы	SCONJ	_	Mood=Cnd	534	mark	_	@eie1987m-words#@eie1987m#2768.869#2769.201
532	ничего	ничто	PRON	_	Case=Acc	534	obl	_	@eie1987m-words#@eie1987m#2769.201#2769.533
533	не	не	PART	_	_	534	advmod	_	@eie1987m-words#@eie1987m#2769.533#2769.865
534	перепутать	перепутать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	530	advcl	_	@eie1987m-words#@eie1987m#2769.865#2770.197
535	/	/	PUNCT	_	_	534	punct	_	@eie1987m-words#@eie1987m#2770.197#2770.529
536	потому	потому	ADV	_	Degree=Pos	556	mark	_	@eie1987m-words#@eie1987m#2770.529#2770.861
537	что	что	SCONJ	_	_	536	fixed	_	@eie1987m-words#@eie1987m#2770.861#2771.193
538	дат	дата	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	556	nsubj	_	@eie1987m-words#@eie1987m#2771.193#2771.525
539	в	в	ADP	_	_	540	case	_	@eie1987m-words#@eie1987m#2771.525#2771.857
540	голове	голова	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	538	nmod	_	@eie1987m-words#@eie1987m#2771.857#2772.189
541	очень	очень	ADV	_	Degree=Pos	542	advmod	_	@eie1987m-words#@eie1987m#2772.189#2772.521
542	много	много	ADV	_	Degree=Pos	556	advmod	_	@eie1987m-words#@eie1987m#2772.521#2772.878
543	да	да	PART	_	_	556	parataxis	_	@eie1987m-words#@eie1987m#2773.951#2774.197
544	/	/	PUNCT	_	_	543	punct	_	@eie1987m-words#@eie1987m#2774.197#2774.443
545	двадцать	двадцать	NUM	_	Case=Nom	546	nummod:gov	_	@eie1987m-words#@eie1987m#2774.443#2774.689
546	второе	второй	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	556	obj	_	@eie1987m-words#@eie1987m#2774.689#2774.935
547	декабря	декабрь	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	546	nmod	_	@eie1987m-words#@eie1987m#2774.935#2775.181
548	/	/	PUNCT	_	_	550	punct	_	@eie1987m-words#@eie1987m#2775.181#2775.427
549	всё	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	550	nsubj	_	@eie1987m-words#@eie1987m#2775.427#2775.673
550	верно	верно	ADV	_	Degree=Pos	556	parataxis	_	@eie1987m-words#@eie1987m#2775.673#2775.926
551	всех	все	DET	_	Case=Gen|Number=Plur	552	det	_	@eie1987m-words#@eie1987m#2777.024#2777.428
552	ждём	ждать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	556	obl	_	@eie1987m-words#@eie1987m#2777.428#2777.832
553	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	556	nsubj	_	@eie1987m-words#@eie1987m#2777.832#2778.236
554	будет	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	556	aux	_	@eie1987m-words#@eie1987m#2778.236#2778.64
555	незабываемо	незабываемо	ADV	_	Degree=Pos	556	advmod	_	@eie1987m-words#@eie1987m#2778.64#2779.048
556	постараемся	постараться	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Mid	530	advcl	_	@eie1987m-words#@eie1987m#2779.243#2779.592
557	сделать	сделать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	579	xcomp	_	@eie1987m-words#@eie1987m#2779.592#2779.941
558	максимально	максимально	ADV	_	Degree=Pos	579	advmod	_	@eie1987m-words#@eie1987m#2779.941#2780.29
559	/	/	PUNCT	_	_	558	punct	_	@eie1987m-words#@eie1987m#2780.29#2780.639
560	вот	вот	PART	_	_	558	advmod	_	@eie1987m-words#@eie1987m#2780.639#2780.988
561	/	/	PUNCT	_	_	563	punct	_	@eie1987m-words#@eie1987m#2780.988#2781.337
562	как	как	SCONJ	_	_	563	mark	_	@eie1987m-words#@eie1987m#2781.337#2781.686
563	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	579	parataxis	_	@eie1987m-words#@eie1987m#2781.686#2782.035
564	/	/	PUNCT	_	_	563	punct	_	@eie1987m-words#@eie1987m#2782.035#2782.384
565	в	в	ADP	_	_	567	case	_	@eie1987m-words#@eie1987m#2782.384#2782.733
566	нашем	наш	DET	_	Case=Loc|Gender=Masc|Number=Sing	567	det	_	@eie1987m-words#@eie1987m#2782.733#2783.082
567	духе	дух	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	579	obl	_	@eie1987m-words#@eie1987m#2783.082#2783.439
568	да	да	CCONJ	_	_	572	cc	_	@eie1987m-words#@eie1987m#2787.097#2787.375
569	и	и	PART	_	_	568	advmod	_	@eie1987m-words#@eie1987m#2787.375#2787.653
570	про	про	ADP	_	_	572	case	_	@eie1987m-words#@eie1987m#2787.653#2787.931
571	сольный	сольный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	572	amod	_	@eie1987m-words#@eie1987m#2787.931#2788.209
572	альбом	альбом	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	579	obl	_	@eie1987m-words#@eie1987m#2788.209#2788.487
573	/	/	PUNCT	_	_	574	punct	_	@eie1987m-words#@eie1987m#2788.487#2788.765
574	аа	а	INTJ	_	_	572	nmod	_	@eie1987m-words#@eie1987m#2788.765#2789.043
575	/	/	PUNCT	_	_	576	punct	_	@eie1987m-words#@eie1987m#2789.043#2789.321
576	любить	любить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	579	advcl	_	@eie1987m-words#@eie1987m#2789.321#2789.599
577	дракона	дракон	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	576	obj	_	@eie1987m-words#@eie1987m#2789.599#2789.878
578	альбом	альбом	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	576	obl	_	@eie1987m-words#@eie1987m#2790.78#2791.061
579	вышел	выйти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	556	conj	_	@eie1987m-words#@eie1987m#2791.061#2791.342
580	/	/	PUNCT	_	_	586	punct	_	@eie1987m-words#@eie1987m#2791.342#2791.623
581	купить	купить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	586	csubj	_	@eie1987m-words#@eie1987m#2791.623#2791.904
582	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	581	obj	_	@eie1987m-words#@eie1987m#2791.904#2792.185
583	по-моему	по-моему	ADV	_	Degree=Pos	586	parataxis	_	@eie1987m-words#@eie1987m#2792.185#2792.466
584	уже	уже	ADV	_	Degree=Pos	585	advmod	_	@eie1987m-words#@eie1987m#2792.466#2792.747
585	щас	сейчас	ADV	_	Degree=Pos	586	advmod	_	@eie1987m-words#@eie1987m#2792.747#2793.028
586	нельзя	нельзя	ADV	_	Degree=Pos	579	acl:relcl	_	@eie1987m-words#@eie1987m#2793.028#2793.317
587	ээ	ээ	INTJ	_	_	586	advmod	_	@eie1987m-words#@eie1987m#2794.0#2794.394
588	/	/	PUNCT	_	_	591	punct	_	@eie1987m-words#@eie1987m#2794.394#2794.788
589	те	тот	DET	_	Case=Nom|Number=Plur	590	det	_	@eie1987m-words#@eie1987m#2794.788#2795.182
590	кто	кто	PRON	_	Case=Nom	591	nsubj	_	@eie1987m-words#@eie1987m#2795.182#2795.576
591	участвовал	участвовать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	587	acl:relcl	_	@eie1987m-words#@eie1987m#2795.576#2795.97
592	/	/	PUNCT	_	_	594	punct	_	@eie1987m-words#@eie1987m#2795.97#2796.364
593	в	в	ADP	_	_	594	case	_	@eie1987m-words#@eie1987m#2796.364#2796.758
594	крауде	крауд	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	591	obl	_	@eie1987m-words#@eie1987m#2796.758#2797.152
595	/	/	PUNCT	_	_	598	punct	_	@eie1987m-words#@eie1987m#2797.152#2797.546
596	тот	тот	DET	_	Case=Nom|Gender=Masc|Number=Sing	598	nsubj	_	@eie1987m-words#@eie1987m#2797.546#2797.94
597	уже	уже	ADV	_	Degree=Pos	598	advmod	_	@eie1987m-words#@eie1987m#2797.94#2798.334
598	приобрёл	приобрести	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	591	conj	_	@eie1987m-words#@eie1987m#2798.334#2798.731
599	вот	вот	PART	_	_	598	advmod	_	@eie1987m-words#@eie1987m#2799.804#2800.121
600	/	/	PUNCT	_	_	601	punct	_	@eie1987m-words#@eie1987m#2800.121#2800.438
601	послушать	послушать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	603	csubj	_	@eie1987m-words#@eie1987m#2800.438#2800.755
602	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	601	obj	_	@eie1987m-words#@eie1987m#2800.755#2801.072
603	можно	можно	ADV	_	Degree=Pos	598	advmod	_	@eie1987m-words#@eie1987m#2801.072#2801.389
604	вконтакте	вконтакт	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	662	xcomp	_	@eie1987m-words#@eie1987m#2801.389#2801.706
605	/	/	PUNCT	_	_	607	punct	_	@eie1987m-words#@eie1987m#2801.706#2802.023
606	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	607	nsubj	_	@eie1987m-words#@eie1987m#2802.023#2802.34
607	можете	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	662	parataxis	_	@eie1987m-words#@eie1987m#2802.34#2802.657
608	зайти	зайти	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	607	xcomp	_	@eie1987m-words#@eie1987m#2802.657#2802.974
609	в	в	ADP	_	_	610	case	_	@eie1987m-words#@eie1987m#2802.974#2803.291
610	группу	группа	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	608	obl	_	@eie1987m-words#@eie1987m#2803.291#2803.608
611	forces	forces	X	_	Foreign=Yes	610	flat:foreign	_	@eie1987m-words#@eie1987m#2803.608#2803.925
612	united	united	X	_	Foreign=Yes	610	flat:foreign	_	@eie1987m-words#@eie1987m#2803.925#2804.242
613	/	/	PUNCT	_	_	607	punct	_	@eie1987m-words#@eie1987m#2804.242#2804.559
614	там	там	ADV	_	Degree=Pos	607	advmod	_	@eie1987m-words#@eie1987m#2804.559#2804.876
615	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	607	nsubj	_	@eie1987m-words#@eie1987m#2804.876#2805.193
616	в	в	ADP	_	_	618	case	_	@eie1987m-words#@eie1987m#2805.193#2805.51
617	свободном	свободный	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	618	amod	_	@eie1987m-words#@eie1987m#2805.51#2805.827
618	доступе	доступ	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	607	obl	_	@eie1987m-words#@eie1987m#2805.827#2806.144
619	/	/	PUNCT	_	_	620	punct	_	@eie1987m-words#@eie1987m#2806.144#2806.461
620	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	662	parataxis	_	@eie1987m-words#@eie1987m#2806.461#2806.78
621	ааа	а	INTJ	_	_	662	nsubj	_	@eie1987m-words#@eie1987m#2808.634#2809.17
622	/	/	PUNCT	_	_	623	punct	_	@eie1987m-words#@eie1987m#2809.17#2809.706
623	альбом	альбом	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	621	nmod	_	@eie1987m-words#@eie1987m#2809.706#2810.242
624	/	/	PUNCT	_	_	623	punct	_	@eie1987m-words#@eie1987m#2810.242#2810.778
625	по	по	ADP	_	_	627	case	_	@eie1987m-words#@eie1987m#2810.778#2811.314
626	большей	большой	ADJ	_	Case=Dat|Degree=Cmp|Gender=Fem|Number=Sing	627	amod	_	@eie1987m-words#@eie1987m#2811.314#2811.85
627	части	часть	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	662	obl	_	@eie1987m-words#@eie1987m#2811.85#2812.386
628	русскоязычный	русскоязычный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	627	acl	_	@eie1987m-words#@eie1987m#2812.386#2812.922
629	/	/	PUNCT	_	_	628	punct	_	@eie1987m-words#@eie1987m#2812.922#2813.458
630	вопреки	вопреки	ADP	_	_	631	case	_	@eie1987m-words#@eie1987m#2813.458#2813.994
631	тому	то	PRON	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	628	obl	_	@eie1987m-words#@eie1987m#2813.994#2814.53
632	что	что	SCONJ	_	_	641	mark	_	@eie1987m-words#@eie1987m#2814.53#2815.066
633	Кирилл	Кирилл	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	641	nsubj	_	@eie1987m-words#@eie1987m#2815.066#2815.602
634	Немоляев	Немоляев	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	633	flat:name	_	@eie1987m-words#@eie1987m#2815.602#2816.138
